"","ipr","ip","Recoveredt","minevent","damageD0","damageD1","damageD10","damageD11","damageD12","damageD15","damageD28"
"1255",1101,1255,198,304,27.3850359773976,27.4170708104853,3.15850110943542,2.4744078927044,1.96557631973857,1.0980896215461,0.796722430597991
"1256",1105,1256,188,324,36.9633062961723,30.207452834748,3.07153943947732,2.54563558875889,2.15709756077167,1.49952171197557,1.49410753976844
"1257",1107,1257,200,332,31.4679662024113,25.0037771259359,3.58626181962422,3.00905641655082,2.55531589986135,1.6974158557476,1.78634934558626
"1258",1118,1258,200,352,21.815130316649,19.0760203768076,3.68913813067496,3.0842625132191,2.58476690327206,1.54777771944575,0.287431888241291
"1259",1121,1259,180,284,25.9914575841743,22.4656813754714,2.85063526373307,2.29801911398409,1.86447361434156,1.04201179075786,0.255276207883656
"1260",1130,1260,188,338,31.1879123561881,24.6832373389951,3.05017294978659,2.45485141835639,1.98563000356968,1.08898870371671,0.188350021774709
"1261",1140,1261,190,340,29.5322404934748,23.4993067516728,3.22420238602765,2.63865952806447,2.17438640913931,1.282162591717,0.734745122677997
"1262",1147,1262,206,348,26.2424628946167,23.1247553240607,3.84989325022948,3.2847046720126,2.84743055786194,2.05282987882586,1.97180721671429
"1263",1,1263,228,428,26.8454750406267,21.7239143249111,4.79884102055791,4.53953337742753,4.43620334755716,4.94180475671357,16.7304256674241
"1264",14,1264,204,380,23.7251679375296,19.6844559485596,3.85391153329577,3.26857690717858,2.78739254678878,1.80290474513233,1.71451697084825
"1265",19,1265,232,350,31.9747354826269,30.407098663343,4.59266703012867,3.8081133208911,3.24669648019838,2.42660676157179,3.89750691581404
"1266",37,1266,222,258,29.4042662998532,33.3102051601976,4.02250545616658,3.04042236660996,2.31898982767872,1.10706154794282,0.2821060284888
"1267",38,1267,218,304,39.3372815586534,33.5622171246166,3.98774595958281,3.1740659209591,2.54235737638982,1.37071159513524,0.356854286417633
"1268",11,1268,228,348,35.4825247417791,31.0877898088146,4.52340887328137,3.7839174055346,3.22565266784561,2.2828082650426,3.41317095136899
"1269",18,1269,232,476,18.8212409421507,16.5021692858936,4.79962403589489,4.27543995131136,3.83414403715009,2.89000417960684,2.04053640300427
"1270",21,1270,230,298,27.0377203303677,25.4834456883543,4.54969582695185,3.75038890020247,3.10203896896954,1.80061558413272,0.410769112878829
"1271",23,1271,246,314,26.2809212248397,25.3545905520319,5.1942922390646,4.34544791437557,3.65682983849414,2.28594745268437,1.68307081264642
